title,year,mileage,transmission,fuel,body_color,inside_color,body_status,description,body_type,volume,engine,acceleration,price
160,1394,170000.0,1,6.4,19,7,1,11443,2,1.6,4.0,11,430000000
160,1400,55000.0,1,6.4,19,28,1,266,2,1.4,4.0,14,490000000
186,1398,77000.0,0,7.9,19,28,1,4397,3,2.0,4.0,10,1800000000
152,1398,140000.0,1,6.4,19,28,4,5257,3,1.3,4.0,13,270000000
160,1398,98000.0,1,6.4,19,28,7,10473,2,1.4,4.0,14,430000000
165,1393,270000.0,1,9.1,19,35,7,9193,3,1.8,4.0,11,368000000
162,1402,18000.0,1,6.6,19,28,1,8558,2,1.6,4.0,11,615000000
87,1396,180000.0,1,7.5,19,35,14,5274,3,1.7,4.0,12,410000000
179,1399,12500.0,1,7.0,19,28,1,9939,2,1.5,4.0,13,350000000
174,1396,78000.0,0,6.7,29,26,1,3462,1,1.5,4.0,10,1250000000
162,1390,240000.0,1,6.4,34,7,11,6747,2,1.6,4.0,9,460000000
63,1400,58000.0,0,7.8,29,28,1,10797,3,1.7,4.0,10,780000000
61,1397,83000.0,0,7.7,29,28,1,11146,2,1.6,4.0,12,695000000
69,1399,58700.0,1,6.9,29,28,1,6791,3,1.6,4.0,12,510000000
43,2011,130000.0,0,13.4,20,28,1,1050,5,4.0,6.0,11,12700000000
144,2016,130000.0,0,8.5,19,26,1,7712,1,2.4,4.0,11,3800000000
1,1395,200000.0,1,9.2,19,28,1,2324,4,1.7,4.0,12,210000000
180,1402,8000.0,1,7.1,19,28,1,8792,2,1.5,4.0,13,405000000
160,1400,35000.0,1,6.4,19,28,1,7012,2,1.4,4.0,14,520000000
72,1391,196000.0,1,6.9,19,21,1,1435,3,1.6,4.0,10,480000000
13,1391,80000.0,1,7.0,26,35,1,8684,3,2.0,4.0,12,430000000
34,1401,28000.0,0,7.3,19,28,1,76,3,1.6,4.0,13,825000000
46,2007,250000.0,0,12.4,7,35,1,11733,5,2.7,4.0,13,3950000000
160,1400,47000.0,1,6.4,19,28,1,1556,2,1.4,4.0,14,480000000
55,1395,160000.0,0,7.7,19,28,1,4496,1,2.0,4.0,11,1100000000
164,1399,30000.0,1,7.5,19,25,1,1508,3,1.6,4.0,13,630000000
178,1402,30000.0,1,7.0,19,28,1,11684,2,1.5,4.0,13,370000000
53,1397,56000.0,1,6.9,19,7,14,3610,2,1.5,4.0,13,325000000
173,1398,112000.0,0,9.0,19,25,1,2178,1,2.0,4.0,12,985000000
62,1398,119000.0,1,7.7,19,25,14,4720,3,1.7,4.0,13,580000000
132,1398,80000.0,0,9.7,9,26,1,5499,1,1.8,4.0,10,1250000000
101,1401,12000.0,0,7.0,19,28,1,3136,1,1.6,4.0,8,1785000000
61,1397,56522.0,0,7.7,29,28,1,1683,2,1.6,4.0,12,715000000
52,1397,91000.0,1,6.9,19,21,11,9175,3,1.5,4.0,13,295000000
146,2018,76000.0,0,4.7,29,28,14,8631,3,2.0,4.0,9,4600000000
134,1396,105000.0,0,6.7,19,25,1,2764,2,1.4,4.0,13,1480000000
87,1397,164000.0,1,7.5,19,25,9,7460,3,1.7,4.0,12,400000000
186,1396,13500.0,0,7.9,29,7,1,8719,3,2.0,4.0,10,1950000000
164,1394,210000.0,1,9.0,33,35,1,5871,3,1.8,4.0,11,320000000
165,1401,46000.0,1,7.2,9,7,1,9885,3,1.6,4.0,13,688000000
55,1399,9500.0,0,7.7,29,28,1,9013,1,2.0,4.0,11,1480000000
36,1402,8000.0,1,7.1,29,28,1,4916,3,1.6,4.0,12,734000000
159,1397,67700.0,0,6.7,19,28,4,5611,1,1.6,4.0,8,1850000000
161,1399,62000.0,1,6.6,19,28,1,9731,3,1.6,4.0,11,575000000
160,1400,45000.0,1,6.4,19,28,1,9120,2,1.4,4.0,14,507000000
145,2015,150000.0,0,8.0,19,28,1,2282,3,2.4,4.0,9,2870000000
178,1399,76000.0,1,7.0,19,32,14,7047,2,1.5,4.0,13,315000000
132,1398,10000.0,0,9.7,29,28,1,1313,1,1.8,4.0,10,1370000000
63,1402,25500.0,0,8.1,33,28,1,9414,3,1.7,4.0,10,860000000
24,1396,180000.0,0,6.8,19,28,1,4734,2,1.5,4.0,12,506000000
20,2015,120000.0,0,7.4,29,29,1,8087,1,2.0,4.0,6,8300000000
172,1399,64000.0,0,6.4,19,28,1,11302,3,1.5,4.0,9,1150000000
162,1398,45000.0,1,6.6,19,28,1,413,2,1.6,4.0,11,615000000
182,2013,165000.0,0,8.1,29,28,7,5913,3,2.4,4.0,10,2185000000
142,2012,130000.0,0,9.5,19,28,1,4154,3,3.8,6.0,6,3730000000
145,2014,173000.0,0,8.1,20,28,1,9477,3,2.4,4.0,10,2350000000
16,1391,110000.0,1,6.9,29,35,11,8695,1,2.0,4.0,12,510000000
181,2014,80000.0,0,9.6,19,28,1,11586,1,2.4,4.0,10,2700000000
159,1397,65000.0,0,6.7,29,7,1,8584,1,1.6,4.0,8,1780000000
159,1398,69000.0,0,6.7,29,28,1,11670,1,1.6,4.0,8,1980000000
76,1391,288000.0,0,7.8,19,28,5,6508,3,2.0,4.0,9,650000000
142,2013,185000.0,0,9.5,19,28,13,9309,3,3.8,6.0,6,4200000000
1,1397,52000.0,1,9.2,19,28,1,4246,4,1.7,4.0,12,305000000
172,1401,21000.0,0,6.4,29,28,6,4586,3,1.5,4.0,9,1365000000
43,2012,120000.0,0,13.4,19,35,7,10697,5,4.0,6.0,11,12700000000
16,1394,110000.0,0,6.9,19,28,1,8852,1,2.0,4.0,12,690000000
160,1400,9500.0,1,6.4,29,28,1,436,2,1.4,4.0,14,485000000
132,1400,66000.0,0,8.6,19,28,1,2883,1,1.8,4.0,10,1315000000
102,1401,16000.0,0,6.9,29,28,1,11683,3,1.5,4.0,10,1430000000
57,1396,120000.0,0,7.6,19,28,14,7461,3,1.8,4.0,10,670000000
20,2016,52000.0,0,7.4,36,29,1,9158,1,2.0,4.0,6,9000000000
165,1401,61000.0,1,7.0,19,35,1,3975,3,1.8,4.0,12,535000000
20,2016,68000.0,0,7.4,19,29,1,3137,1,2.0,4.0,6,9400000000
162,1401,31000.0,1,6.6,19,28,1,5106,2,1.6,4.0,11,665000000
77,1394,130000.0,1,6.8,19,7,1,8788,3,1.6,4.0,10,618000000
179,1401,21000.0,1,7.0,19,7,1,5366,2,1.5,4.0,13,367000000
87,1397,100000.0,1,7.5,19,35,9,6897,3,1.7,4.0,12,383000000
75,1396,99000.0,0,8.0,29,28,1,11546,2,1.6,4.0,11,925000000
162,1396,128000.0,0,7.1,19,28,4,11706,2,1.6,4.0,12,575000000
161,1399,65000.0,1,6.6,19,28,1,8575,3,1.6,4.0,11,555000000
165,1388,230000.0,1,7.5,19,25,14,7441,3,1.6,4.0,13,310000000
21,2018,24000.0,0,6.5,29,24,1,6652,3,2.0,4.0,5,7700000000
103,1402,20000.0,0,7.0,29,25,1,111,1,1.6,4.0,8,2195000000
186,1395,146000.0,0,7.9,19,28,7,3517,3,2.0,4.0,10,850000000
47,2017,76000.0,0,3.3,19,28,1,1120,3,1.8,4.0,10,2350000000
165,1401,30000.0,1,7.2,19,35,2,982,3,1.6,4.0,13,635000000
144,2015,195000.0,0,9.4,19,26,1,11547,1,2.4,4.0,11,2900000000
63,1401,61000.0,0,7.8,29,7,14,5326,3,1.7,4.0,10,800000000
83,1396,86000.0,0,7.2,19,7,1,1831,3,1.6,4.0,11,620000000
179,1402,17000.0,1,7.0,19,28,1,4858,2,1.5,4.0,13,370000000
178,1401,7183.0,1,7.0,19,28,1,3968,2,1.5,4.0,13,370000000
7,2012,190000.0,0,7.7,29,28,14,3770,3,1.8,4.0,9,750000000
160,1399,56500.0,1,6.4,19,28,1,3151,2,1.6,4.0,11,570000000
87,1393,125000.0,1,8.3,0,25,3,10648,3,1.8,4.0,13,315000000
179,1400,50000.0,1,7.0,33,28,1,720,2,1.5,4.0,13,355000000
54,1400,31000.0,0,7.6,29,28,1,581,1,1.6,4.0,10,960000000
138,2015,90000.0,0,7.1,19,28,7,1510,3,1.8,4.0,10,1850000000
184,1386,91000.0,1,7.0,19,28,5,6059,3,1.5,4.0,11,240000000
55,1395,99000.0,1,7.7,26,28,14,7466,1,2.0,4.0,10,890000000
144,2017,38000.0,0,8.5,19,28,1,7610,1,2.4,4.0,11,4300000000
144,2016,70000.0,0,8.5,20,28,1,2417,1,2.4,4.0,11,3790000000
1,1397,117000.0,1,9.2,19,28,1,9732,4,1.7,4.0,12,296000000
168,1395,127500.0,0,7.2,19,28,4,11177,1,1.6,4.0,15,750000000
17,1397,100000.0,0,8.5,19,28,1,799,1,2.0,4.0,13,830000000
87,1396,125000.0,1,7.5,19,4,9,7287,3,1.7,4.0,12,340000000
160,1400,60000.0,1,6.4,19,7,12,5248,2,1.4,4.0,14,470000000
104,1402,13000.0,0,7.9,29,29,1,3659,5,2.0,4.0,8,2700000000
162,1398,55000.0,1,6.6,29,28,1,10843,2,1.6,4.0,11,620000000
144,2010,200000.0,0,10.3,29,35,1,1160,1,3.5,6.0,8,2180000000
57,1395,145000.0,0,7.6,19,28,1,5466,3,1.8,4.0,10,700000000
170,1402,87000.0,0,6.9,29,28,1,8652,3,1.5,4.0,10,1100000000
165,1387,360000.0,1,7.5,9,28,7,878,3,1.6,4.0,13,310000000
76,1391,30000.0,0,7.8,19,35,1,10515,3,2.0,4.0,9,1295000000
161,1394,125000.0,1,6.6,19,28,2,5032,3,1.6,4.0,11,420000000
168,1396,55000.0,0,7.2,19,33,1,327,1,1.6,4.0,15,860000000
144,2017,50000.0,0,8.5,19,28,1,7774,1,2.4,4.0,11,4250000000
63,1401,40000.0,1,7.8,9,28,1,2743,3,1.7,4.0,10,838000000
63,1398,116000.0,1,7.9,19,28,6,1366,3,1.7,4.0,10,680000000
88,1396,400000.0,1,8.7,13,25,7,4240,3,1.8,4.0,14,400000000
87,1396,80000.0,1,8.3,19,7,1,9573,3,1.8,4.0,13,420000000
122,2016,73000.0,0,8.3,19,28,1,6211,1,2.5,4.0,9,3850000000
115,1388,277777.0,0,8.2,19,28,14,6932,3,2.0,4.0,10,925000000
131,1397,83000.0,0,8.0,19,28,1,10758,1,1.5,4.0,9,1100000000
77,1391,350000.0,1,6.8,29,21,8,8329,3,1.6,4.0,10,260000000
86,1402,17000.0,1,6.9,19,28,1,9981,3,1.5,4.0,12,400000000
54,1398,81000.0,0,7.6,19,28,1,9626,1,1.6,4.0,10,933000000
101,1402,9000.0,0,7.0,19,28,1,3325,1,1.6,4.0,8,2015000000
42,2017,2800.0,0,8.1,20,29,1,7814,1,2.5,4.0,9,6350000000
159,1397,140000.0,0,6.7,33,28,13,1350,1,1.6,4.0,8,1600000000
160,1385,200000.0,1,6.4,9,28,6,1398,2,1.4,4.0,14,248000000
89,1398,46000.0,1,7.5,19,28,14,259,3,1.7,4.0,12,520000000
159,1396,120000.0,0,6.7,19,33,6,2119,1,1.6,4.0,8,1550000000
186,1396,107000.0,0,7.9,19,28,4,3853,3,2.0,4.0,10,1350000000
152,1391,250000.0,1,6.7,19,33,7,7082,3,1.3,4.0,13,172000000
61,1395,110000.0,0,7.7,34,28,1,7535,2,1.6,4.0,12,603000000
132,1397,126000.0,0,9.7,29,26,1,8789,1,1.8,4.0,10,1250000000
93,1400,30000.0,1,7.2,19,28,1,8470,3,1.5,4.0,13,610000000
145,2012,129000.0,0,8.1,29,35,4,8061,3,2.4,4.0,10,2100000000
186,1397,790000.0,0,7.9,34,28,6,10737,3,2.0,4.0,10,1750000000
89,1400,70000.0,1,7.3,19,28,1,5399,3,1.7,4.0,12,610000000
145,2010,260000.0,0,8.7,33,28,7,3755,3,2.4,4.0,9,1250000000
105,1401,600.0,0,8.1,29,28,1,2959,1,1.5,4.0,11,1770000000
93,1402,12000.0,1,7.2,19,28,1,30,3,1.5,4.0,13,660000000
160,1401,6000.0,1,6.4,19,7,1,10121,2,1.4,4.0,14,550000000
52,1398,80000.0,1,6.9,19,28,1,1866,3,1.5,4.0,13,320000000
160,1401,13300.0,1,6.4,25,7,1,4713,2,1.4,4.0,14,570000000
94,1400,28000.0,0,7.3,19,28,1,10232,1,1.6,4.0,15,1050000000
159,1398,40000.0,0,6.7,19,28,1,9114,1,1.6,4.0,8,1950000000
105,1402,7000.0,0,8.1,19,28,1,2483,1,1.5,4.0,11,1860000000
160,1399,102000.0,1,6.4,9,7,1,10055,2,1.4,4.0,14,480000000
161,1394,142000.0,1,6.6,19,28,12,2263,3,1.6,4.0,11,400000000
63,1400,78000.0,0,7.8,29,28,1,5441,3,1.7,4.0,10,770000000
57,1393,160000.0,0,7.6,19,28,7,2615,3,1.8,4.0,10,490000000
87,1388,266000.0,1,8.3,19,35,4,9423,3,1.8,4.0,13,320000000
168,1397,106000.0,0,7.2,29,28,1,6973,1,1.6,4.0,15,855000000
14,1396,132000.0,1,6.5,19,35,1,2176,3,2.0,4.0,10,550000000
13,1391,250000.0,1,7.0,19,35,1,9173,3,2.0,4.0,12,330000000
39,2018,78000.0,0,3.9,29,7,1,7035,1,1.8,4.0,11,4600000000
17,1400,46000.0,0,8.5,34,28,1,4777,1,2.0,4.0,13,1010000000
89,1400,50000.0,1,7.3,34,33,1,721,3,1.7,4.0,12,570000000
160,1388,260000.0,1,6.4,34,28,4,8935,2,1.4,4.0,14,290000000
87,1389,265000.0,1,8.3,19,4,1,181,3,1.8,4.0,13,330000000
178,1400,38000.0,1,7.0,19,28,1,10844,2,1.5,4.0,13,350000000
126,1386,150000.0,0,10.7,29,35,1,4906,3,3.0,6.0,9,1700000000
131,1401,42000.0,0,8.0,19,28,1,2695,1,1.5,4.0,9,1350000000
160,1389,281000.0,1,6.4,19,28,4,752,2,1.4,4.0,14,307000000
75,1396,80000.0,1,6.7,29,7,1,7549,2,1.6,4.0,10,780000000
181,2015,82000.0,0,9.6,29,28,1,7950,1,2.4,4.0,10,3150000000
165,1401,38000.0,1,7.0,19,25,1,6677,3,1.8,4.0,12,570000000
34,1401,12800.0,0,7.3,9,28,1,11037,3,1.6,4.0,13,820000000
57,1395,200000.0,0,7.6,33,28,6,10477,3,1.8,4.0,10,650000000
165,1393,170000.0,1,7.5,19,35,1,218,3,1.6,4.0,13,450000000
160,1400,29000.0,1,6.4,11,28,1,2903,2,1.4,4.0,14,485000000
52,1393,175000.0,1,6.9,34,33,10,7226,3,1.5,4.0,13,244000000
128,1376,256000.0,1,17.0,0,0,8,4894,5,4.0,6.0,17,355000000
161,1395,103000.0,1,6.6,19,28,1,6262,3,1.6,4.0,11,500000000
9,1387,180000.0,1,3.7,19,4,1,5222,2,0.8,3.0,18,130000000
76,1391,124000.0,0,7.8,33,35,1,2698,3,2.0,4.0,9,845000000
127,1375,200000.0,1,14.0,16,14,1,10166,5,2.4,4.0,16,425000000
160,1390,301000.0,0,7.1,19,28,14,4765,2,1.6,4.0,13,405000000
18,2014,100000.0,0,7.9,19,35,1,10103,1,2.0,4.0,10,3280000000
144,2015,128000.0,0,9.4,20,28,7,10935,1,2.4,4.0,11,2380000000
161,1398,85000.0,1,6.6,19,28,1,8967,3,1.6,4.0,11,530000000
87,1396,132000.0,1,7.5,19,28,1,2301,3,1.7,4.0,12,420000000
14,1394,196000.0,0,6.5,19,35,14,11669,3,2.0,4.0,11,508000000
30,1395,125000.0,0,8.6,19,35,11,9346,3,1.8,4.0,10,650000000
126,1388,250000.0,0,10.7,19,35,5,6517,3,3.0,6.0,9,1350000000
132,1397,98000.0,0,9.7,29,28,1,2822,1,1.8,4.0,10,1230000000
46,2007,167000.0,0,12.4,7,35,4,11548,5,2.7,4.0,13,2920000000
160,1389,230000.0,1,6.4,19,28,7,8284,2,1.4,4.0,14,315000000
87,1397,185000.0,1,8.3,19,35,1,5103,3,1.8,4.0,13,375000000
70,1402,25000.0,1,6.8,19,28,1,4854,3,1.6,4.0,12,609000000
162,1401,30000.0,1,6.6,19,28,1,3019,2,1.6,4.0,11,640000000
132,1396,120000.0,0,9.7,19,28,1,1476,1,1.8,4.0,10,1200000000
160,1396,205000.0,1,6.4,29,28,7,9184,2,1.6,4.0,11,375000000
165,1400,120000.0,1,7.5,19,35,7,9287,3,1.6,4.0,13,620000000
28,1399,25000.0,0,6.5,19,28,6,6052,1,1.65,4.0,12,950000000
63,1402,45000.0,1,7.9,29,28,1,10032,3,1.7,4.0,13,670000000
188,2012,185000.0,0,10.3,19,28,1,2639,1,3.5,6.0,8,2920000000
165,1398,107000.0,1,7.5,19,35,9,8786,3,1.6,4.0,13,570000000
107,2016,135000.0,0,7.9,8,24,14,5638,1,2.0,4.0,7,7190000000
87,1391,413000.0,1,7.5,29,35,9,1336,3,1.7,4.0,12,200000000
165,1401,46000.0,1,7.5,19,28,3,5134,3,1.6,4.0,13,565000000
74,1395,130000.0,0,8.3,19,28,1,2553,2,1.6,4.0,11,785000000
1,1396,129000.0,1,9.2,19,28,6,5091,4,1.7,4.0,12,250000000
23,2017,80000.0,0,6.2,29,29,1,3309,3,2.0,4.0,6,12900000000
161,1398,65000.0,1,6.6,19,28,1,3931,3,1.6,4.0,11,515000000
178,1402,15000.0,1,7.0,19,7,1,92,2,1.5,4.0,13,390000000
63,1402,9000.0,1,7.9,29,28,1,9029,3,1.7,4.0,13,735000000
59,2013,309000.0,1,7.2,29,7,14,5790,3,1.8,4.0,12,540000000
165,1398,118000.0,1,9.1,29,35,1,8506,3,1.8,4.0,11,485000000
178,1400,38000.0,1,7.0,19,28,1,5141,2,1.5,4.0,13,365000000
9,1393,98000.0,1,3.7,29,35,14,11580,2,1.1,4.0,13,195000000
186,1396,190000.0,1,6.5,19,28,7,5956,3,1.6,4.0,10,1300000000
173,1400,108000.0,0,9.0,29,25,1,6610,1,2.0,4.0,12,900000000
74,1395,170000.0,0,8.3,19,28,1,574,2,1.6,4.0,11,830000000
27,1396,60000.0,0,6.7,19,28,14,8992,3,1.5,4.0,14,660000000
49,2007,293000.0,1,8.2,33,7,4,9294,3,2.4,4.0,10,1320000000
78,2017,87000.0,0,8.3,19,28,1,10786,1,2.5,4.0,9,3780000000
155,1394,160000.0,1,6.6,19,7,1,6072,4,1.3,4.0,13,250000000
162,1400,57000.0,1,6.6,18,28,1,4644,2,1.6,4.0,11,630000000
68,1398,90000.0,1,6.9,19,28,14,3224,3,1.6,4.0,12,470000000
87,1393,174000.0,1,7.5,19,25,7,435,3,1.7,4.0,12,320000000
151,1395,124000.0,1,6.4,19,7,1,3560,2,1.3,4.0,13,265000000
145,2011,185000.0,0,8.1,19,4,1,9392,3,2.4,4.0,10,2140000000
20,2016,135000.0,0,7.4,29,29,1,4045,1,2.0,4.0,6,9000000000
152,1396,63000.0,1,6.4,19,7,1,3742,3,1.3,4.0,13,265000000
71,2017,4000.0,0,6.2,36,28,14,3269,3,1.6,4.0,7,3390000000
145,2012,190000.0,0,8.1,19,28,1,9475,3,2.4,4.0,10,2050000000
29,1396,190000.0,0,6.7,29,28,1,8812,3,1.6,4.0,12,750000000
57,1393,192000.0,0,7.6,19,28,4,9877,3,1.8,4.0,10,535000000
87,1392,303000.0,1,8.3,19,35,5,1150,3,1.8,4.0,13,300000000
63,1400,83000.0,1,7.9,9,28,6,6001,3,1.7,4.0,13,630000000
162,1402,35000.0,0,7.4,19,28,1,1137,2,1.6,4.0,12,878000000
72,1389,307000.0,1,6.9,19,17,9,3299,3,1.6,4.0,10,370000000
36,1402,32000.0,1,7.1,19,28,1,6859,3,1.6,4.0,12,710000000
160,1397,57000.0,1,6.4,19,28,6,9856,2,1.4,4.0,14,452000000
162,1396,75000.0,0,7.1,19,7,1,302,2,1.6,4.0,12,660000000
154,1387,480000.0,1,6.7,33,32,5,10445,3,1.3,4.0,13,155000000
132,1398,95000.0,0,9.7,29,28,1,9399,1,1.8,4.0,10,1275000000
179,1401,22000.0,1,7.0,29,28,1,290,2,1.5,4.0,13,378000000
59,2014,225000.0,0,7.7,19,21,1,2107,3,1.8,4.0,12,590000000
182,2017,120000.0,0,8.1,19,26,1,7737,3,2.4,4.0,9,4080000000
159,1398,33500.0,0,6.7,29,28,1,3768,1,1.6,4.0,8,2270000000
161,1396,125000.0,1,6.6,19,32,1,8373,3,1.6,4.0,11,480000000
162,1390,110000.0,0,7.1,25,28,1,2942,2,1.6,4.0,11,510000000
54,1402,20000.0,0,7.6,29,28,1,3799,1,1.6,4.0,10,1130000000
146,2018,75000.0,0,4.7,9,25,1,1011,3,2.0,4.0,9,4600000000
82,1383,170000.0,1,13.0,0,0,7,5974,4,2.4,4.0,18,340000000
160,1396,73000.0,1,6.4,19,7,9,9572,2,1.6,4.0,11,470000000
53,1399,35000.0,1,6.9,19,21,1,6090,2,1.5,4.0,13,335000000
160,1396,102000.0,1,6.4,19,28,7,905,2,1.4,4.0,14,335000000
160,1381,175000.0,1,6.4,19,7,9,6089,2,1.4,4.0,14,190000000
89,1402,33000.0,1,7.5,19,28,1,6825,3,1.7,4.0,12,660000000
93,1400,35500.0,1,7.2,19,28,1,8336,3,1.5,4.0,13,605000000
84,2017,110000.0,0,7.2,19,28,1,4430,1,1.6,4.0,12,1730000000
90,1390,135000.0,0,9.7,19,28,1,4977,1,2.4,4.0,12,1440000000
23,2017,38000.0,0,6.2,19,29,1,7556,3,2.0,4.0,6,13500000000
74,1395,14000.0,1,6.7,19,28,1,3221,2,1.6,4.0,10,870000000
160,1399,140000.0,1,6.4,9,7,1,3706,2,1.4,4.0,14,460000000
61,1396,136000.0,0,7.7,19,28,10,4726,2,1.6,4.0,12,568000000
186,1396,85500.0,0,7.9,19,28,1,4844,3,2.0,4.0,10,1570000000
55,1400,55000.0,0,7.7,29,28,1,757,1,2.0,4.0,11,1300000000
14,1394,180000.0,1,6.5,9,28,4,5109,3,2.0,4.0,10,525000000
46,2007,182000.0,0,12.4,29,28,1,324,5,2.7,4.0,13,4750000000
62,1395,129000.0,1,7.7,19,28,1,11000,3,1.7,4.0,13,525000000
181,2014,170000.0,0,9.6,19,28,1,9465,1,2.4,4.0,10,2700000000
160,1391,250000.0,1,6.4,19,28,7,3909,2,1.4,4.0,14,321000000
179,1400,69000.0,1,7.0,29,24,1,3910,2,1.5,4.0,13,342000000
133,2015,110000.0,0,6.0,19,28,1,4355,2,1.4,4.0,12,1260000000
89,1402,15000.0,1,7.3,19,28,1,384,3,1.7,4.0,12,610000000
165,1386,240000.0,1,9.1,9,28,1,5087,3,1.8,4.0,11,260000000
152,1395,167000.0,1,6.4,34,28,14,8801,3,1.3,4.0,13,200000000
165,1398,50000.0,1,7.5,9,7,1,10215,3,1.6,4.0,13,600000000
179,1400,43000.0,1,7.0,19,28,1,11136,2,1.5,4.0,13,335000000
152,1393,115000.0,1,6.4,19,28,14,7200,3,1.3,4.0,13,270000000
86,1402,27000.0,1,7.4,19,28,6,5004,3,1.5,4.0,13,390000000
160,1383,390000.0,1,6.4,33,0,7,1768,2,1.4,4.0,14,190000000
174,1401,10500.0,0,6.7,19,25,1,9431,1,1.5,4.0,10,1550000000
42,2015,110000.0,0,8.1,19,30,9,7023,1,2.5,4.0,9,4000000000
52,1400,83000.0,1,6.9,19,21,1,5725,3,1.5,4.0,13,360000000
160,1393,205000.0,1,6.4,19,28,1,8289,2,1.6,4.0,11,368000000
16,1391,230000.0,1,6.9,0,35,14,5640,1,2.0,4.0,12,470000000
9,1395,70000.0,1,3.7,19,28,1,8351,2,1.1,4.0,13,300000000
33,1396,89000.0,0,9.8,29,25,6,3293,1,2.4,4.0,13,1130000000
160,1385,408000.0,1,6.4,9,28,7,5298,2,1.4,4.0,14,240000000
72,1395,172000.0,1,6.9,19,7,1,1449,3,1.6,4.0,10,580000000
12,1394,162000.0,1,6.3,19,28,10,5757,2,1.5,4.0,11,370000000
53,1398,32000.0,1,6.9,34,28,1,8637,2,1.5,4.0,13,320000000
79,2016,70000.0,0,5.9,33,28,1,3928,1,1.2,4.0,10,1380000000
52,1394,119000.0,1,6.9,19,32,1,642,3,1.5,4.0,13,260000000
187,2015,200000.0,0,7.4,29,28,1,2145,0,2.0,4.0,10,1950000000
46,2012,160000.0,0,12.4,19,28,1,11664,5,2.7,4.0,13,6850000000
162,1402,14000.0,0,7.4,29,7,1,11620,2,1.6,4.0,12,815000000
160,1384,415000.0,1,6.4,9,7,5,11394,2,1.4,4.0,14,210000000
166,1381,750000.0,1,10.9,19,28,0,5167,3,1.6,4.0,14,120000000
89,1401,27000.0,1,7.3,19,7,1,579,3,1.7,4.0,12,625000000
164,1395,155000.0,1,9.0,34,35,1,10752,3,1.8,4.0,11,362000000
160,1400,50000.0,1,6.4,19,28,14,11339,2,1.4,4.0,14,475000000
55,1397,64500.0,0,7.7,19,28,1,11193,1,2.0,4.0,11,1200000000
86,1401,10200.0,1,6.9,19,28,1,10545,3,1.5,4.0,12,349000000
62,1400,15000.0,1,7.7,9,28,1,1629,3,1.7,4.0,13,628000000
179,1400,80000.0,1,7.0,19,28,1,357,2,1.5,4.0,13,350000000
173,1400,40000.0,0,9.0,19,26,1,1664,1,2.0,4.0,12,1250000000
84,2016,45000.0,0,7.2,25,28,1,5196,1,1.6,4.0,12,1860000000
138,2014,129000.0,0,7.1,17,28,1,9471,3,1.8,4.0,10,1880000000
87,1390,213000.0,1,7.5,19,35,1,9785,3,1.7,4.0,12,285000000
162,1400,30000.0,0,7.1,29,28,1,5361,2,1.6,4.0,12,825000000
160,1389,110000.0,1,6.4,19,28,4,6110,2,1.4,4.0,14,325000000
142,2013,190000.0,0,9.5,29,26,1,1010,3,3.8,6.0,6,3880000000
151,1389,313000.0,1,6.7,19,28,7,2236,2,1.3,4.0,13,172000000
160,1394,160000.0,1,6.4,34,28,14,11751,2,1.6,4.0,11,468000000
161,1399,67000.0,1,6.6,19,7,9,6545,3,1.6,4.0,11,450000000
25,1396,180000.0,1,6.4,19,32,7,2385,3,1.5,4.0,11,450000000
22,2015,76000.0,0,6.5,19,29,1,11617,3,2.0,4.0,6,8200000000
41,2011,161000.0,0,12.4,29,33,7,10098,5,4.0,6.0,8,5200000000
132,1398,85000.0,0,9.7,29,25,1,3992,1,1.8,4.0,10,1280000000
89,1400,20000.0,1,7.3,19,28,14,11425,3,1.7,4.0,12,610000000
77,1397,94000.0,1,6.8,19,33,1,5795,3,1.6,4.0,10,710000000
162,1397,90000.0,0,7.1,29,7,1,2493,2,1.6,4.0,12,700000000
160,1399,75000.0,1,6.4,9,28,1,9933,2,1.4,4.0,14,480000000
185,2010,160000.0,0,7.9,33,28,14,1187,3,2.0,4.0,10,1170000000
177,1402,11836.0,0,7.0,19,28,1,1438,2,1.5,4.0,13,480000000
55,1399,100000.0,0,7.7,19,28,1,3538,1,2.0,4.0,11,1270000000
152,1396,160000.0,1,6.4,19,7,1,2340,3,1.3,4.0,13,260000000
128,1367,300000.0,1,17.0,19,0,7,7523,5,4.0,6.0,17,440000000
165,1400,49000.0,1,9.1,9,35,1,3171,3,1.8,4.0,11,540000000
101,1402,14000.0,0,7.0,19,28,1,2426,1,1.6,4.0,8,1890000000
155,1396,182000.0,1,6.6,19,7,6,5528,4,1.3,4.0,13,280000000
113,1392,130000.0,1,8.2,19,35,1,3859,1,1.8,4.0,13,535000000
63,1401,35000.0,1,7.9,29,28,1,349,3,1.7,4.0,13,737000000
165,1389,380000.0,0,8.2,19,28,7,2154,3,1.6,4.0,15,350000000
165,1398,35000.0,1,7.5,9,35,1,1269,3,1.6,4.0,13,500000000
53,1400,39000.0,1,6.9,19,28,9,8328,2,1.5,4.0,13,330000000
72,1391,220000.0,1,6.9,33,21,1,8167,3,1.6,4.0,10,495000000
72,1396,185000.0,0,8.3,29,7,1,7265,3,1.6,4.0,11,670000000
144,2015,70000.0,0,9.4,19,28,1,4039,1,2.4,4.0,11,3300000000
141,2017,10700.0,0,8.3,29,28,1,11656,1,2.0,4.0,11,3700000000
