title,year,mileage,transmission,fuel,body_color,inside_color,body_status,description,body_type,volume,engine,acceleration,price
143,1403,9000,0,8.3,24,24,1,2334,6,1.6,4.0,11.6,
63,1394,110000,1,7.7,29,18,1,2403,3,1.7,4.0,13.5,
176,1389,207000,1,6.4,17,18,4,248,2,1.4,4.0,14.1,
28,1395,115000,1,6.4,17,24,1,664,3,1.5,4.0,12.5,
176,1396,132000,1,6.4,0,18,7,2170,2,1.6,4.0,11.6,
215,2008,175000,0,7.8,17,3,14,1045,3,2.0,4.0,10.4,
204,1400,21000,1,7.0,17,18,1,2361,2,1.5,4.0,13.0,
79,1388,290000,1,7.0,28,18,7,2766,3,1.6,4.0,10.9,
176,1387,280000,1,6.4,28,18,5,1832,2,1.4,4.0,14.1,
158,2017,118000,0,8.5,24,18,1,813,1,2.4,4.0,11.6,
189,1398,88000,1,5.7,17,18,1,1141,3,1.5,4.0,10.5,
158,2015,110000,0,9.4,24,18,1,201,1,2.4,4.0,11.6,
146,1402,2000,0,8.6,24,18,1,1860,1,1.8,4.0,10.5,
55,1402,12000,0,7.6,17,18,1,618,1,1.6,4.0,10.8,
111,1401,5000,0,8.4,24,18,1,981,5,1.5,4.0,11.6,
184,1393,260000,1,9.1,29,23,5,2476,3,1.8,4.0,11.0,
166,1391,175000,1,6.4,8,18,6,1165,3,1.3,4.0,13.4,
92,1394,192000,1,8.7,17,15,1,1467,3,1.8,4.0,14.5,
89,1398,93000,1,7.0,17,3,1,243,3,1.5,4.0,12.8,
49,2015,92000,0,7.7,18,24,1,1835,3,2.0,4.0,10.5,
64,1401,16000,0,7.8,24,18,1,494,3,1.7,4.0,10.0,
184,1398,170000,0,8.2,17,3,4,1504,3,1.6,4.0,15.0,
105,2018,62000,0,7.7,17,18,1,752,1,2.0,4.0,7.7,
45,2016,195000,1,11.0,17,16,4,682,4,2.7,4.0,11.0,
178,1402,22000,0,7.2,24,18,1,1051,2,1.6,4.0,11.6,
176,1398,70000,1,6.4,8,3,1,1959,2,1.6,4.0,11.6,
15,1397,42000,1,5.9,17,18,1,1499,1,1.5,4.0,12.0,
64,1400,36000,1,7.9,17,3,1,2610,3,1.7,4.0,13.5,
176,1399,30000,1,6.4,17,18,1,646,2,1.4,4.0,14.1,
152,2017,75000,0,7.5,17,16,1,2102,3,2.0,4.0,9.6,
193,1397,93000,0,9.0,17,18,1,1315,1,2.0,4.0,12.8,
71,1397,90000,1,6.9,24,18,7,1063,3,1.6,4.0,12.0,
177,1396,172000,1,6.6,17,18,4,2523,3,1.6,4.0,11.4,
176,1398,51000,1,6.4,17,18,11,580,2,1.4,4.0,14.1,
176,1384,320000,1,6.4,28,8,7,1160,2,1.4,4.0,14.1,
100,1400,7000,1,7.2,17,18,1,914,3,1.5,4.0,13.2,
138,2017,70000,0,6.5,8,18,3,1078,1,1.62,4.0,8.4,
216,1398,96000,0,7.9,17,18,1,2062,3,2.0,4.0,10.5,
123,1395,154000,0,8.7,17,18,1,2559,1,1.8,4.0,14.5,
87,1397,75000,0,7.2,17,18,1,2476,3,1.6,4.0,11.5,
1,1395,187000,1,9.2,17,3,7,2422,4,1.7,4.0,12.7,
215,2017,176000,0,7.2,22,18,6,1564,3,2.0,4.0,10.5,
184,1395,140000,1,9.1,29,23,1,2517,3,1.8,4.0,11.0,
16,1402,13000,0,7.2,24,18,1,1360,1,1.0,3.0,11.6,
204,1399,100000,1,7.0,17,18,6,2476,2,1.5,4.0,13.0,
176,1396,96000,1,6.4,24,23,7,2934,2,1.6,4.0,11.6,
176,1396,175000,1,6.4,21,18,1,1912,2,1.6,4.0,11.6,
56,1396,82000,1,7.7,17,18,1,1000,1,2.0,4.0,10.8,
176,1390,130000,1,6.4,17,18,13,1533,2,1.4,4.0,14.1,
178,1396,99000,1,6.6,17,18,2,2649,2,1.6,4.0,11.6,
204,1400,3200,1,7.0,17,3,1,2965,2,1.5,4.0,13.0,
158,2011,287000,0,10.3,17,18,1,2476,1,3.5,6.0,8.0,
46,2008,185000,0,7.2,24,18,1,1111,5,1.6,4.0,11.6,
94,1387,367000,1,7.2,17,1,4,2476,3,1.6,4.0,11.6,
178,1400,52000,1,6.6,17,3,1,2476,2,1.6,4.0,11.6,
169,1402,3850,1,6.6,17,22,1,1654,4,1.3,4.0,13.4,
64,1402,21000,1,7.9,17,18,1,2990,3,1.7,4.0,13.5,
15,1401,22000,1,7.2,17,18,1,2069,1,1.6,4.0,11.6,
12,1395,200000,1,6.3,17,18,14,2300,2,1.5,4.0,11.8,
194,1399,68000,0,6.7,24,18,6,1299,1,1.5,4.0,10.2,
209,1402,9800,1,7.2,24,18,1,474,4,2.0,4.0,11.6,
172,2009,268000,1,7.2,17,23,1,669,3,1.6,4.0,11.6,
180,1383,300000,1,7.2,24,18,1,1140,3,1.6,4.0,11.6,
211,2015,109000,0,9.6,24,18,1,2806,1,2.4,4.0,10.4,
185,1382,386000,1,7.2,17,18,5,2755,3,1.6,4.0,11.6,
178,1396,127000,0,7.1,24,18,1,1039,2,1.6,4.0,12.6,
178,1402,1000,1,6.6,8,3,1,2476,2,1.6,4.0,11.6,
193,1396,45000,0,9.0,22,18,1,1677,1,2.0,4.0,12.0,
176,1391,147000,1,6.4,17,12,9,2476,2,1.4,4.0,14.1,
54,1395,43000,1,6.9,0,18,1,2476,2,1.5,4.0,13.0,
78,1396,106000,0,8.0,17,18,4,1118,2,1.6,4.0,11.5,
184,1400,85000,1,7.5,8,24,1,1168,3,1.6,4.0,13.2,
49,2007,100000,0,7.2,17,24,14,2476,3,1.6,4.0,11.6,
176,1398,58000,1,6.4,17,18,1,2504,2,1.6,4.0,11.6,
216,1397,110000,0,7.9,24,18,1,2562,3,2.0,4.0,10.5,
91,1397,92000,1,8.3,0,18,7,2244,3,1.8,4.0,13.1,
146,1399,89000,0,9.7,17,18,1,1928,1,1.8,4.0,10.5,
207,1402,22000,0,7.2,17,18,1,395,3,1.5,4.0,11.6,
22,2016,93000,0,7.3,17,15,1,2533,1,2.0,4.0,6.5,
89,1400,50000,1,7.0,17,18,1,2161,3,1.5,4.0,12.8,
184,1399,80000,1,7.5,28,24,3,1389,3,1.6,4.0,13.2,
146,1397,30021,0,9.7,17,18,1,1715,1,1.8,4.0,10.5,
212,2017,81000,0,8.1,22,18,1,861,3,2.4,4.0,9.5,
190,1397,84000,0,6.9,17,18,14,2629,3,1.5,4.0,9.8,
71,1393,127000,1,6.9,5,12,6,2631,3,1.6,4.0,12.0,
94,1401,80000,1,7.3,24,18,1,97,3,1.7,4.0,12.0,
91,1400,57000,1,7.5,17,15,1,858,3,1.7,4.0,12.0,
155,2017,80000,0,8.3,24,18,1,1091,1,2.0,4.0,11.8,
56,1400,85000,0,7.7,24,18,1,755,1,2.0,4.0,11.7,
109,1402,31000,0,7.0,17,18,1,2420,1,1.6,4.0,8.0,
56,1399,85000,0,7.7,17,18,1,2476,1,2.0,4.0,11.7,
184,1387,210000,1,9.5,17,18,1,142,3,1.8,4.0,13.8,
146,1398,53000,0,9.7,8,16,1,2480,1,1.8,4.0,10.5,
64,1401,32000,1,7.8,17,18,1,2476,3,1.7,4.0,10.0,
95,1396,132000,0,9.7,28,18,1,1246,1,2.4,4.0,12.0,
159,2015,90000,0,8.0,18,16,1,414,3,2.4,4.0,9.5,
193,1396,120000,0,9.0,17,18,1,811,1,2.0,4.0,12.0,
177,1395,245000,1,6.6,17,18,7,2511,3,1.6,4.0,11.4,
23,2014,80000,0,6.0,29,24,1,2853,3,2.0,4.0,7.3,
48,2016,104000,0,3.3,8,9,1,2476,3,1.8,4.0,10.6,
43,2016,145000,0,8.1,24,24,11,1962,1,2.5,4.0,9.7,
205,1400,52000,1,7.0,17,18,1,2476,2,1.5,4.0,13.0,
77,1395,127000,1,6.7,28,18,14,1083,2,1.6,4.0,10.5,
54,1395,145000,1,6.9,24,3,1,1016,2,1.5,4.0,13.0,
208,1402,800,0,8.6,17,18,1,2476,5,1.5,4.0,11.6,
202,1402,990,1,7.2,17,18,1,39,2,1.6,4.0,11.6,
56,1397,76000,0,7.7,17,18,1,2305,1,2.0,4.0,11.7,
205,1402,13000,1,7.0,17,18,1,2476,2,1.5,4.0,13.0,
215,2017,100000,0,7.2,17,18,1,435,3,2.0,4.0,10.5,
123,1393,195000,1,8.2,17,18,4,2408,1,1.8,4.0,13.0,
211,2008,225000,0,7.2,8,18,7,1038,1,1.6,4.0,11.6,
41,2017,90000,0,3.9,8,3,1,1020,1,1.8,4.0,11.0,
176,1389,245000,1,6.4,17,18,7,214,2,1.4,4.0,14.1,
117,2016,110000,0,7.9,24,14,1,2137,1,2.0,4.0,7.2,
180,1398,120000,1,7.5,17,1,1,675,3,1.6,4.0,13.2,
63,1396,71000,1,7.7,17,18,6,1649,3,1.7,4.0,13.5,
176,1383,220000,1,6.4,28,18,8,1013,2,1.4,4.0,14.1,
184,1383,374000,1,9.1,28,18,2,2978,3,1.8,4.0,11.0,
175,1398,91000,0,6.7,17,18,1,1171,1,1.6,4.0,8.2,
204,1400,53000,1,7.0,17,18,1,3124,2,1.5,4.0,13.0,
82,2017,80000,0,8.3,17,18,1,1508,1,2.5,4.0,9.8,
190,1401,5500,0,6.9,17,18,1,1326,3,1.5,4.0,10.1,
80,2008,300000,1,7.2,17,18,1,514,3,1.6,4.0,11.6,
126,1397,20000,0,7.6,17,18,1,2393,3,2.0,4.0,9.2,
64,1399,100000,1,7.9,24,18,6,2476,3,1.7,4.0,10.0,
178,1396,80000,1,6.6,17,3,1,748,2,1.6,4.0,11.6,
94,1399,105000,1,7.3,8,18,14,2760,3,1.7,4.0,12.0,
53,1398,33000,1,6.9,29,23,1,2503,3,1.5,4.0,13.0,
92,1396,140000,1,8.7,17,15,1,2250,3,1.8,4.0,14.5,
64,1402,30000,0,7.8,17,18,1,2476,3,1.7,4.0,10.0,
160,2017,78000,0,4.7,17,8,1,282,3,2.0,4.0,9.3,
22,2015,1100,0,7.3,24,1,1,2860,1,2.0,4.0,6.5,
23,2009,140000,0,6.8,17,18,1,2476,3,2.0,4.0,8.9,
166,1395,32000,1,6.4,17,12,1,2809,3,1.3,4.0,13.4,
184,1402,13000,1,7.0,17,9,1,1561,3,1.8,4.0,12.0,
19,1402,12500,1,7.2,24,18,1,1871,1,1.6,4.0,11.6,
46,2008,290000,0,7.2,17,1,7,1412,5,1.6,4.0,11.6,
115,1401,28000,0,7.2,24,18,1,794,5,1.5,4.0,9.5,
222,1395,85000,0,7.3,17,18,9,639,3,1.5,4.0,12.5,
58,1396,200000,1,6.6,17,18,1,2476,3,1.5,4.0,10.0,
184,1402,20000,1,7.0,17,24,1,2476,3,1.8,4.0,12.0,
218,2017,120000,0,8.8,24,16,1,2873,1,2.4,4.0,11.1,
194,1396,112000,0,6.7,0,15,6,2476,1,1.5,4.0,10.2,
160,2018,38000,0,4.7,17,19,1,481,3,2.0,4.0,9.3,
56,1394,195000,1,7.7,17,18,14,1445,1,2.0,4.0,10.8,
178,1399,55000,1,6.6,17,18,1,2264,2,1.6,4.0,11.6,
220,2016,8000,0,5.6,24,5,1,1494,2,1.2,4.0,13.5,
109,1402,6500,0,7.0,24,18,1,2513,1,1.6,4.0,8.0,
178,1401,120000,1,6.6,17,18,7,705,2,1.6,4.0,11.6,
122,1395,134000,0,6.5,17,18,1,2022,1,1.5,4.0,12.0,
79,1391,90000,0,7.8,28,24,1,43,3,2.0,4.0,9.4,
188,1396,173000,0,7.2,17,18,1,2820,1,1.6,4.0,15.0,
100,1401,16500,1,7.2,17,18,1,53,3,1.5,4.0,13.2,
49,2014,190000,0,7.7,17,24,4,200,3,2.0,4.0,10.5,
155,2015,180000,0,9.6,24,16,4,2476,1,2.4,4.0,10.4,
190,1399,19000,0,6.9,24,18,1,946,3,1.5,4.0,9.8,
54,1395,120000,1,6.9,0,3,6,2767,2,1.5,4.0,13.0,
91,1394,151000,1,7.5,17,16,7,1495,3,1.7,4.0,12.0,
184,1399,51000,1,7.5,24,24,1,3012,3,1.6,4.0,13.2,
109,1402,13000,0,7.0,17,18,1,327,1,1.6,4.0,8.0,
205,1401,30000,1,7.0,17,18,4,1623,2,1.5,4.0,13.0,
152,2023,1200,0,6.9,17,18,1,2164,3,1.6,4.0,11.6,
178,1401,10000,1,6.6,17,18,1,2737,2,1.6,4.0,11.6,
72,1401,36000,1,6.9,17,18,1,1112,3,1.6,4.0,12.0,
176,1399,85000,1,6.4,17,3,1,1353,2,1.4,4.0,14.1,
184,1399,132000,1,9.1,17,18,1,2476,3,1.8,4.0,11.0,
54,1397,116000,1,6.9,17,18,1,2413,2,1.5,4.0,13.0,
64,1402,8800,0,7.8,17,18,1,2476,3,1.7,4.0,10.0,
46,2005,270000,1,7.2,28,12,4,2938,5,1.6,4.0,11.6,
176,1398,96000,1,6.4,24,18,14,797,2,1.6,4.0,11.6,
91,1389,90000,1,8.3,17,24,7,608,3,1.8,4.0,13.1,
53,1398,161000,1,6.9,17,23,7,1920,3,1.5,4.0,13.0,
178,1402,18000,1,6.6,17,18,1,10,2,1.6,4.0,11.6,
160,2017,13000,0,4.7,24,8,1,2476,3,2.0,4.0,9.3,
55,1400,49000,0,7.6,24,18,1,833,1,1.6,4.0,10.8,
54,1396,95000,1,6.9,29,3,14,3070,2,1.5,4.0,13.0,
19,1402,3000,0,6.1,17,18,1,2691,1,1.0,3.0,11.6,
64,1402,6000,0,7.8,8,18,1,751,3,1.7,4.0,10.0,
64,1400,1400,0,7.8,24,18,1,2476,3,1.7,4.0,10.0,
15,1399,26000,0,6.1,17,18,1,2018,1,1.5,4.0,12.7,
209,1401,50000,1,7.2,0,18,1,3094,4,2.0,4.0,11.6,
77,1396,130000,1,6.7,16,18,1,2918,2,1.6,4.0,10.5,
91,1393,275000,1,7.5,24,24,4,189,3,1.7,4.0,12.0,
176,1390,319000,0,7.1,17,3,10,2226,2,1.6,4.0,13.4,
95,1388,286000,0,9.4,0,18,14,2356,1,2.0,4.0,13.6,
158,2016,130000,0,8.5,18,18,11,2103,1,2.4,4.0,11.6,
192,1399,48500,0,6.4,24,18,1,2476,3,1.5,4.0,9.0,
184,1401,40000,1,7.5,17,24,1,72,3,1.6,4.0,13.2,
184,1398,80000,1,9.1,29,24,1,2986,3,1.8,4.0,11.0,
178,1397,130000,0,7.1,24,18,1,3108,2,1.6,4.0,12.6,
177,1398,91000,1,6.6,17,3,4,2476,3,1.6,4.0,11.4,
55,1399,73500,0,7.6,17,18,1,1219,1,1.6,4.0,10.8,
2,2016,112000,0,6.0,17,18,12,2476,2,1.4,4.0,7.7,
55,1397,96000,0,7.6,24,18,1,2202,1,1.6,4.0,10.8,
28,1395,137000,0,6.7,17,18,14,2260,3,1.5,4.0,14.0,
184,1401,39000,1,7.5,29,11,1,623,3,1.6,4.0,13.2,
119,2010,131000,0,9.9,24,24,14,1659,5,3.5,6.0,7.6,
113,1402,2000,0,7.9,24,15,1,2327,5,2.0,4.0,8.1,
176,1383,400000,1,6.4,24,18,5,1761,2,1.6,4.0,11.6,
57,1402,600,0,6.2,24,18,1,152,3,1.5,4.0,11.0,
180,1381,400000,1,9.0,20,18,4,225,3,1.8,4.0,11.0,
176,1396,80000,1,6.4,17,18,1,366,2,1.6,4.0,11.6,
158,2016,69000,0,8.5,24,18,1,2136,1,2.4,4.0,11.6,
158,2008,260000,0,10.4,17,18,1,76,1,2.7,6.0,11.3,
12,1393,300000,1,6.3,29,24,1,644,2,1.5,4.0,11.8,
166,1395,220000,1,6.4,17,12,7,1529,3,1.3,4.0,13.4,
49,2015,150000,0,7.7,17,18,4,137,3,2.0,4.0,10.5,
146,1401,26000,0,8.6,24,18,1,3015,1,1.8,4.0,10.5,
176,1399,42000,1,6.4,17,18,1,668,2,1.4,4.0,14.1,
23,2018,100000,0,5.9,17,24,1,851,3,2.0,4.0,7.2,
88,2016,40000,0,7.2,28,18,1,1304,1,1.6,4.0,12.5,
110,1401,40000,0,6.9,24,18,1,1144,3,1.5,4.0,10.5,
169,1400,66000,1,6.6,17,9,1,2476,4,1.3,4.0,13.4,
64,1402,7000,1,7.8,17,18,1,659,3,1.7,4.0,10.0,
53,1400,116000,1,6.9,17,3,1,2584,3,1.5,4.0,13.0,
216,1397,136000,0,7.9,17,18,1,1273,3,2.0,4.0,10.5,
184,1399,62000,1,7.5,17,24,1,806,3,1.6,4.0,13.2,
64,1402,12500,1,7.8,17,18,1,1824,3,1.7,4.0,10.0,
72,1400,27000,1,6.9,17,18,1,244,3,1.6,4.0,12.0,
209,1401,4600,1,7.2,17,18,1,2641,4,2.0,4.0,11.6,
146,1400,2400,0,8.6,24,18,1,2386,1,1.8,4.0,10.5,
81,1395,130000,1,6.8,17,12,14,2476,3,1.6,4.0,10.2,
54,1395,75000,1,6.9,17,3,7,2476,2,1.5,4.0,13.0,
56,1400,4000,0,7.7,17,18,1,2792,1,2.0,4.0,11.7,
205,1401,6600,1,7.0,17,18,1,1308,2,1.5,4.0,13.0,
170,1387,385000,1,7.2,29,12,1,1781,3,1.6,4.0,11.6,
177,1388,210000,1,6.4,17,18,7,845,3,1.4,4.0,14.1,
64,1401,1700,0,7.8,8,23,1,645,3,1.7,4.0,10.0,
77,1396,190000,0,8.3,17,18,1,1085,2,1.6,4.0,11.5,
50,2006,180000,0,7.2,17,24,5,657,3,1.6,4.0,11.6,
145,1402,15000,0,8.0,24,18,1,1867,1,1.5,4.0,9.0,
150,2011,215000,0,9.9,18,24,4,1414,3,3.3,6.0,7.9,
178,1390,169000,1,6.4,17,3,6,226,2,1.6,4.0,9.6,
81,1397,57000,1,6.8,28,23,2,2993,3,1.6,4.0,10.2,
29,1397,70000,0,6.5,17,18,14,3139,1,1.65,4.0,12.5,
180,1391,319000,1,9.0,28,24,4,582,3,1.8,4.0,11.0,
193,1397,90000,0,9.0,17,20,1,2476,1,2.0,4.0,12.8,
146,1400,30000,0,8.6,17,18,1,2476,1,1.8,4.0,10.5,
49,2009,49000,0,7.2,8,24,1,765,3,1.6,4.0,11.6,
178,1402,10100,1,6.6,7,18,1,1167,2,1.6,4.0,11.6,
63,1395,195000,1,7.7,17,18,2,1571,3,1.7,4.0,13.5,
155,2014,148000,0,9.6,17,18,1,1978,1,2.4,4.0,10.4,
180,1395,163000,1,9.0,8,24,4,1532,3,1.8,4.0,11.0,
146,1397,93000,0,9.7,24,18,1,2476,1,1.8,4.0,10.5,
132,2017,207000,0,9.3,16,18,4,3144,1,2.4,4.0,10.5,
216,1396,138000,0,7.9,17,18,7,1940,3,2.0,4.0,10.5,
62,1397,40000,0,7.7,24,3,1,2499,2,1.6,4.0,12.5,
152,2018,67000,0,7.5,17,18,1,2055,3,2.0,4.0,9.6,
166,1395,156000,1,6.4,17,18,1,19,3,1.3,4.0,13.4,
184,1400,23500,1,9.1,17,18,1,36,3,1.8,4.0,11.0,
176,1401,81000,1,6.4,17,18,10,229,2,1.4,4.0,14.1,
216,1397,58000,0,7.9,22,18,14,2983,3,2.0,4.0,10.5,
64,1401,40000,1,7.9,8,18,1,2977,3,1.7,4.0,10.0,
178,1401,35000,1,6.6,0,18,14,1347,2,1.6,4.0,11.6,
153,2014,295000,0,6.4,17,18,1,325,3,1.6,4.0,11.4,
180,1399,135000,1,7.5,17,24,1,3036,3,1.6,4.0,13.2,
91,1396,180000,1,7.5,17,15,1,2410,3,1.7,4.0,12.0,
176,1381,280000,1,6.4,17,18,5,2238,2,1.4,4.0,14.1,
180,1391,270000,1,7.2,28,24,14,2155,3,1.6,4.0,11.6,
184,1401,295000,1,7.2,17,24,1,2955,3,1.6,4.0,13.2,
177,1393,135000,1,6.6,17,3,4,1991,3,1.6,4.0,11.4,
170,1388,123000,1,7.2,28,3,14,2476,3,1.6,4.0,11.6,
184,1396,198000,1,7.5,17,18,1,328,3,1.6,4.0,13.2,
64,1397,74000,1,7.9,17,18,1,1103,3,1.7,4.0,13.5,
184,1388,23000,1,7.5,8,18,7,2489,3,1.6,4.0,13.2,
54,1401,30000,1,6.9,17,18,1,769,2,1.5,4.0,13.0,
89,1397,168000,1,7.0,17,18,1,2833,3,1.5,4.0,12.8,
50,2013,330000,0,7.8,18,24,14,1522,3,2.5,4.0,9.3,
45,2015,98000,0,7.2,17,16,1,683,4,1.6,4.0,11.6,
176,1401,16000,1,6.4,17,18,1,975,2,1.4,4.0,14.1,
36,1402,6500,0,7.3,0,18,1,1553,3,1.6,4.0,13.0,
176,1396,93000,1,6.4,0,18,6,2010,2,1.6,4.0,11.6,
152,2014,200000,0,7.1,17,18,11,2476,3,1.8,4.0,10.5,
194,1402,11000,0,6.7,17,15,1,1327,1,1.5,4.0,10.2,
176,1401,15000,1,6.4,17,18,1,3002,2,1.4,4.0,14.1,
56,1400,50000,0,7.2,17,18,1,849,1,1.5,4.0,11.6,
216,1395,220000,0,7.9,29,18,4,2212,3,2.0,4.0,10.5,
49,2006,153000,0,7.2,28,1,1,1717,3,1.6,4.0,11.6,
24,2012,80000,0,8.4,24,15,1,3011,3,3.0,6.0,6.1,
214,1388,274000,1,7.0,17,23,5,1966,3,1.5,4.0,11.3,
176,1394,220000,1,6.4,24,18,7,648,2,1.4,4.0,14.1,
180,1388,400000,1,7.2,8,18,7,3077,3,1.6,4.0,11.6,
184,1401,32000,1,7.5,17,24,1,2371,3,1.6,4.0,13.2,
53,1393,225000,1,6.9,24,18,9,640,3,1.5,4.0,13.0,
165,1390,145000,1,6.7,24,3,7,1749,2,1.3,4.0,13.8,
189,1399,75000,1,5.7,17,18,1,546,3,1.5,4.0,10.5,
176,1399,108000,1,6.4,17,18,12,897,2,1.6,4.0,11.6,
63,1393,149000,1,7.7,24,18,1,787,3,1.7,4.0,13.5,
184,1400,41200,1,9.1,17,18,1,2448,3,1.8,4.0,11.0,
45,2010,230000,1,7.2,17,14,5,596,4,1.6,4.0,11.6,
155,2017,6000,0,8.3,17,18,1,1092,1,2.0,4.0,11.8,
208,1402,3000,0,8.6,24,18,1,1658,5,1.5,4.0,11.6,
12,1393,211462,1,6.3,24,24,7,2564,2,1.5,4.0,11.8,
136,2010,136000,0,7.2,17,24,1,2279,3,1.6,4.0,11.6,
145,1401,44000,0,8.0,24,18,1,1285,1,1.5,4.0,9.0,
216,1397,90000,0,7.9,17,18,1,809,3,2.0,4.0,10.5,
64,1402,3000,0,7.8,17,18,1,1198,3,1.7,4.0,10.0,
176,1397,140000,1,6.4,17,18,1,784,2,1.6,4.0,11.6,
91,1394,270000,1,7.5,17,15,5,471,3,1.7,4.0,12.0,
176,1384,300000,1,6.4,8,23,4,1399,2,1.4,4.0,14.1,
19,1402,1000,1,7.2,24,18,1,296,1,1.6,4.0,11.6,
16,1402,12900,1,7.1,24,18,1,3008,1,1.5,4.0,11.6,
77,1396,65000,0,8.3,28,18,11,2476,2,1.6,4.0,11.5,
54,1395,181000,1,6.9,0,22,4,193,2,1.5,4.0,13.0,
176,1401,17000,1,6.4,17,18,1,98,2,1.4,4.0,14.1,
64,1402,9000,1,7.8,24,18,1,1491,3,1.7,4.0,10.0,
72,1401,38000,1,6.9,17,18,1,176,3,1.6,4.0,12.0,
143,1403,3200,0,8.3,24,15,1,2644,6,1.6,4.0,11.6,
178,1401,25000,1,6.6,24,18,6,1655,2,1.6,4.0,11.6,
166,1397,104500,1,6.4,17,18,1,2580,3,1.3,4.0,13.4,
176,1397,50000,1,6.4,24,18,1,3126,2,1.4,4.0,14.1,
27,1397,46000,0,6.5,0,3,1,3113,2,1.65,4.0,13.1,
216,1396,166000,0,7.9,17,18,1,266,3,2.0,4.0,10.5,
178,1401,58000,1,6.6,17,18,1,2585,2,1.6,4.0,11.6,
183,1387,375432,1,7.2,24,8,7,3082,3,1.6,4.0,11.6,
190,1401,35000,0,6.9,17,18,6,1068,3,1.5,4.0,10.1,
176,1390,149000,1,6.4,24,18,14,330,2,1.6,4.0,11.6,
213,2009,240000,0,10.9,24,3,4,1957,3,3.8,6.0,7.5,
166,1396,86000,1,6.4,17,12,11,169,3,1.3,4.0,13.4,
158,2017,48000,0,8.5,17,18,4,2142,1,2.4,4.0,11.6,
90,1400,44000,1,6.9,17,18,1,2476,3,1.5,4.0,12.8,
54,1398,106000,1,6.9,17,3,9,2571,2,1.5,4.0,13.0,
152,2014,80000,0,7.1,17,18,1,2935,3,1.8,4.0,10.5,
159,2007,130000,0,8.6,28,12,11,3057,3,2.4,4.0,10.0,
177,1395,77000,1,6.6,24,18,1,1254,3,1.6,4.0,11.4,
91,1393,150000,1,8.3,17,24,4,1448,3,1.8,4.0,13.1,
184,1390,270000,1,9.5,17,22,14,2476,3,1.8,4.0,13.8,
130,1402,35000,1,10.3,24,18,1,3017,4,2.4,4.0,11.6,
89,1399,70800,1,7.0,17,12,12,139,3,1.5,4.0,12.8,
180,1387,195000,1,9.0,28,22,12,2347,3,1.8,4.0,11.0,
104,1402,42000,0,7.2,24,18,1,939,4,2.0,4.0,11.6,
63,1396,170000,1,7.7,24,18,2,1034,3,1.7,4.0,13.5,
184,1391,293000,0,8.2,17,15,1,305,3,1.6,4.0,15.0,
81,1394,150000,1,6.8,24,12,6,1817,3,1.6,4.0,10.2,
212,2013,180000,0,8.1,18,24,14,322,3,2.4,4.0,10.0,
32,2012,120000,0,6.9,24,18,1,1053,3,1.8,4.0,7.8,
180,1390,421000,1,7.2,28,24,9,1636,3,1.6,4.0,11.6,
176,1400,35000,1,6.4,17,3,14,1678,2,1.4,4.0,14.1,
176,1381,210000,1,6.4,17,0,7,2476,2,1.4,4.0,14.1,
178,1400,48000,1,6.6,17,18,1,760,2,1.6,4.0,11.6,
91,1400,48000,1,7.5,24,15,1,1868,3,1.7,4.0,12.0,
19,1402,10000,1,7.2,24,18,1,2430,1,1.6,4.0,11.6,
176,1398,76000,1,6.4,17,18,1,1252,2,1.6,4.0,11.6,
146,1397,245000,0,9.7,28,18,1,2177,1,1.8,4.0,10.5,
176,1397,43000,1,6.4,17,18,1,2636,2,1.6,4.0,11.6,
170,1385,390000,1,7.2,20,12,5,2476,3,1.6,4.0,11.6,
139,1386,320000,1,13.0,28,18,12,2476,5,2.4,4.0,15.2,
176,1390,165000,1,6.4,29,18,7,2926,2,1.4,4.0,14.1,
205,1401,60000,1,7.0,28,18,1,709,2,1.5,4.0,13.0,
56,1401,25500,0,7.2,17,18,1,3032,1,1.5,4.0,11.6,
32,2012,150000,0,6.9,17,18,1,841,3,1.8,4.0,7.8,
94,1402,39000,1,7.5,17,18,6,2738,3,1.7,4.0,12.8,
212,2015,123000,0,8.1,17,18,1,759,3,2.4,4.0,10.0,
2,2015,140000,0,6.0,8,14,1,268,2,1.4,4.0,7.7,
152,2014,129000,0,7.1,17,18,1,434,3,1.8,4.0,10.5,
176,1389,217000,1,6.4,17,18,7,1930,2,1.4,4.0,14.1,
174,2010,95000,0,7.2,8,24,4,421,5,1.6,4.0,11.6,
64,1402,43000,1,7.8,17,18,1,554,3,1.7,4.0,10.0,
215,2015,100000,0,7.4,17,18,1,370,3,2.0,4.0,10.5,
178,1402,8000,1,6.6,17,23,1,2859,2,1.6,4.0,11.6,
53,1399,77000,1,6.9,17,18,1,2476,3,1.5,4.0,13.0,
178,1396,85000,0,7.1,17,18,1,37,2,1.6,4.0,12.6,
50,2005,162000,0,7.2,28,24,7,2476,3,1.6,4.0,11.6,
53,1393,160000,1,6.9,23,12,1,1153,3,1.5,4.0,13.0,
177,1396,138000,1,6.6,24,18,1,392,3,1.6,4.0,11.4,
176,1396,120000,1,6.4,17,18,1,2340,2,1.4,4.0,14.1,
183,1386,360000,1,7.2,29,18,6,2476,3,1.6,4.0,11.6,
91,1397,107000,1,8.3,17,24,1,1071,3,1.8,4.0,13.1,
205,1401,30000,1,7.0,17,18,1,2921,2,1.5,4.0,13.0,
177,1399,18500,1,6.6,17,23,1,871,3,1.6,4.0,11.4,
